"kclust","Age","Overall","Potential","Wage","InternationalReputation","JerseyNumber","Height","Weight","ST","CF","W","CAM","CM","OM","CDM","WB","CB","FB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle"
"10032",2,19,68,81,3,1,29,69,146,49,55,59,59,61,62,64,67,61,66,68,23,40,67,30,62,38,25,62,63,73,72,78,61,76,35,52,70,54,30,59,65,61,61,30,64,65,69,72
"10033",2,29,68,68,4,1,12,71,168,50,54,56,56,60,60,65,66,66,66,62,24,66,61,31,62,26,31,68,63,70,68,64,64,67,38,84,76,63,23,60,67,52,53,38,66,70,67,66
"10034",2,24,68,73,9,1,17,71,154,59,62,63,62,62,64,64,67,63,67,65,44,50,64,35,67,47,39,58,65,78,74,65,66,69,65,65,74,58,52,65,64,61,58,50,64,65,68,70
"10035",2,26,68,71,0,1,4,69,157,61,61,63,63,65,64,68,67,67,67,63,52,63,72,56,62,46,46,72,70,75,74,72,67,78,70,56,73,74,62,76,62,39,58,46,69,69,67,63
"10036",2,27,68,69,9,1,34,72,170,62,63,65,61,59,65,61,67,63,66,74,54,59,64,49,66,56,48,44,64,79,79,68,68,68,59,74,78,67,54,69,55,64,51,56,63,61,64,66
"10037",2,34,68,68,5,1,15,70,165,51,52,54,54,58,57,64,66,64,67,62,39,59,69,48,53,47,37,60,50,72,66,48,70,68,41,64,74,58,56,50,72,42,41,45,59,72,65,68
"10038",2,27,68,68,4,1,2,69,154,59,60,61,60,62,63,64,66,64,66,67,48,62,66,38,63,70,55,64,65,71,72,66,66,58,63,62,73,67,64,57,65,51,50,63,60,63,65,67
"10039",2,27,68,68,7,1,52,70,152,57,61,63,61,60,65,63,67,63,67,73,40,46,70,42,66,62,43,53,65,84,75,65,64,71,52,54,59,63,35,59,62,67,52,49,59,68,69,67
"10040",2,34,68,68,6,1,15,69,165,59,60,61,61,63,62,67,67,68,67,71,44,72,69,58,65,54,41,65,73,59,61,81,57,62,66,63,72,71,67,69,75,48,52,76,57,70,60,68
"10041",2,23,68,77,5,1,25,71,154,54,58,60,59,62,63,66,67,66,66,64,34,61,63,36,68,40,35,62,62,72,71,69,67,73,32,61,79,77,45,80,68,59,54,41,61,55,71,67
"10042",2,22,68,78,5,1,4,68,150,53,57,59,57,59,61,62,66,62,66,57,29,56,59,35,73,36,34,53,68,74,75,69,68,80,45,60,78,59,48,51,69,48,40,40,65,59,67,67
"10043",2,25,68,71,9,1,29,70,165,56,59,61,60,62,64,64,67,63,66,69,17,55,68,61,58,52,67,67,67,77,85,72,70,60,62,66,86,76,58,65,52,64,46,42,60,64,60,62
"10044",1,31,68,68,1,1,20,71,165,64,65,67,66,66,68,66,68,64,67,75,55,57,72,48,68,79,77,65,71,73,77,65,59,68,74,70,81,72,67,73,57,59,63,62,65,74,58,63
"10045",2,25,68,71,2,1,2,71,163,51,52,55,53,56,57,63,66,65,67,58,35,59,60,37,56,46,40,55,58,71,82,72,66,79,35,66,86,71,50,71,67,37,41,42,67,64,64,68
"10046",2,26,68,69,6,1,44,71,190,59,62,64,63,62,64,65,67,65,66,63,43,50,62,49,67,60,60,57,68,78,79,77,67,69,62,69,71,66,52,79,68,63,58,50,65,65,66,65
"10047",2,30,68,68,5,1,7,70,148,54,57,59,58,60,61,64,67,65,67,66,31,57,64,40,60,59,59,57,64,71,72,73,67,74,48,72,75,63,43,70,63,56,52,54,61,69,68,69
"10048",2,25,68,71,7,1,7,70,168,61,64,66,63,62,66,63,67,61,66,67,56,41,64,60,66,72,72,52,64,82,85,83,62,79,65,79,90,58,55,77,58,64,59,48,57,62,64,63
"10049",2,25,68,71,4,1,6,70,154,60,62,64,64,65,65,66,67,64,66,71,47,63,71,48,63,52,40,66,68,74,70,70,67,71,65,70,72,64,55,64,65,52,65,46,59,63,66,60
"10050",2,30,68,68,2,1,19,68,161,52,55,59,56,58,62,65,68,65,67,65,38,49,64,31,65,37,46,60,67,86,77,69,53,84,36,65,88,82,34,68,63,44,40,44,47,70,67,64
"10051",2,24,68,72,6,1,19,71,154,64,65,66,64,63,66,64,66,64,66,65,58,56,63,63,68,43,28,58,67,79,77,75,65,64,74,65,71,65,64,64,63,63,60,53,64,61,69,66
"10052",2,29,68,68,7,1,4,71,159,48,51,53,52,54,56,63,66,65,66,52,24,54,60,27,59,35,28,39,57,74,67,64,68,69,35,66,83,67,27,64,72,45,43,34,64,66,68,71
"10053",2,24,68,73,2,1,23,72,183,48,48,52,48,53,56,62,67,64,67,66,26,55,55,31,52,47,32,60,55,75,73,70,65,62,41,59,92,76,22,61,63,45,28,37,63,70,65,70
"10054",2,24,68,72,2,1,4,66,152,53,55,58,56,59,60,63,66,64,67,69,31,59,67,30,48,52,35,59,59,76,79,72,61,74,42,60,72,61,47,55,71,64,47,38,56,62,71,62
"10055",1,32,68,68,13,2,11,71,154,66,66,67,64,62,67,64,67,65,67,68,56,57,62,59,66,58,67,56,64,88,90,74,66,52,79,62,71,74,64,82,63,67,59,71,70,64,64,63
"10056",2,28,68,68,2,1,21,72,154,56,59,61,60,61,63,65,67,66,67,71,30,52,65,32,63,43,36,57,68,76,79,64,61,64,59,75,61,75,38,75,68,60,62,42,61,61,67,70
"10057",2,26,68,68,3,1,7,70,154,65,66,67,65,63,66,63,67,64,66,62,62,54,65,56,68,55,48,44,67,79,80,82,62,75,66,72,77,69,60,64,67,71,62,58,65,63,65,62
"10058",2,27,68,69,5,1,20,68,157,52,55,59,57,59,61,65,66,67,66,68,36,60,59,36,64,40,30,64,65,75,74,74,61,82,27,90,73,72,43,73,66,47,51,38,62,67,68,67
"10059",2,27,68,69,2,1,8,72,172,61,59,59,58,59,61,63,66,66,67,62,51,66,67,34,52,38,36,59,59,73,75,70,64,65,66,74,82,73,48,53,54,66,42,44,54,72,70,68
"10060",2,26,68,70,4,1,15,69,132,58,62,64,62,60,65,60,66,60,66,65,40,58,63,39,67,69,28,52,65,86,91,86,62,77,63,90,70,33,46,58,67,62,56,31,54,59,60,64
"10061",2,26,68,71,1,1,34,73,168,53,56,58,57,59,61,64,66,64,66,61,41,58,67,28,65,35,41,62,65,72,74,57,55,64,38,57,73,59,33,54,66,50,46,42,64,69,71,68
"10062",2,33,68,68,2,1,14,67,150,55,57,59,58,60,60,64,67,64,67,64,34,43,57,27,60,58,35,59,62,65,72,84,75,83,69,80,76,56,61,62,72,56,47,34,48,68,70,65
"10063",2,25,68,73,8,1,20,68,159,57,58,60,57,57,61,61,66,62,66,69,44,60,64,28,65,49,45,46,68,70,72,63,61,79,51,63,74,60,47,54,63,58,33,46,57,59,67,70
"10064",2,29,68,68,4,1,16,69,154,56,55,57,56,59,59,65,67,66,67,66,46,54,63,47,52,52,47,57,60,70,69,64,66,76,55,80,84,73,48,86,73,51,45,59,59,53,67,72
"10065",2,24,68,69,5,1,33,71,165,57,58,59,58,60,61,65,66,67,67,68,35,66,65,38,62,46,42,58,63,72,67,73,65,65,59,66,66,67,42,68,66,58,51,37,62,68,71,69
"10066",2,24,68,72,5,1,25,70,163,59,62,64,63,63,65,65,66,65,66,70,49,58,65,50,63,64,46,65,62,74,72,75,63,72,57,72,67,59,56,76,64,66,66,44,61,70,67,68
"10067",2,29,68,68,2,1,37,69,154,60,63,65,64,64,67,63,68,62,66,72,40,53,66,38,64,70,65,58,64,82,91,81,67,85,69,81,89,72,48,66,60,64,68,60,63,57,59,57
"10068",2,36,68,68,1,1,8,72,172,63,63,63,63,64,63,67,66,68,67,69,57,62,67,54,64,74,54,65,66,61,58,60,66,57,71,64,63,68,61,71,69,63,59,48,76,68,71,72
"10069",2,31,68,68,4,2,2,71,163,58,60,63,62,62,64,65,67,64,67,75,54,44,64,45,59,59,56,61,60,80,67,77,68,68,53,87,71,60,58,77,66,59,63,45,60,65,69,67
"10070",2,25,68,69,2,1,14,73,170,63,62,63,60,60,64,62,67,65,67,67,46,65,65,44,70,70,63,55,66,80,77,57,58,55,67,65,77,81,63,58,57,65,40,37,62,60,70,70
"10071",5,31,68,68,14,1,2,71,161,49,47,50,46,48,52,59,65,64,66,53,28,65,48,37,40,48,12,30,63,78,86,78,67,60,57,68,87,63,14,66,70,28,37,38,59,55,66,68
"10072",2,26,68,69,4,1,20,70,168,58,62,65,63,63,67,63,67,61,66,74,44,55,67,44,66,70,69,64,65,80,85,76,64,77,55,71,81,62,48,61,57,58,62,57,59,59,61,64
"10073",2,28,68,68,2,1,14,70,163,53,54,57,56,59,58,64,65,67,67,59,42,72,59,29,49,50,34,57,61,76,74,70,64,66,31,83,80,66,56,73,63,45,58,56,57,71,65,71
"10074",1,30,68,68,6,1,24,69,165,62,67,68,68,68,69,67,68,63,67,72,44,52,67,45,69,71,67,68,73,78,72,76,70,73,72,67,80,66,69,67,65,66,72,50,56,64,62,59
"10075",2,21,68,77,7,1,18,69,161,53,54,56,55,58,58,64,66,65,66,61,38,62,68,39,53,58,33,58,66,63,68,64,72,71,46,58,64,56,41,59,71,45,35,38,54,66,69,67
"10076",2,27,68,68,5,1,28,71,163,56,57,58,54,54,59,62,67,68,67,63,35,60,58,28,65,35,41,29,70,73,63,64,69,65,71,77,73,71,32,80,68,48,40,41,67,64,71,70
"10077",2,23,68,77,4,1,22,68,134,52,54,57,55,57,60,63,67,66,67,69,29,63,66,29,58,46,35,47,60,70,67,68,63,60,34,72,76,71,35,60,65,63,45,49,53,65,70,69
"10078",2,21,68,76,3,1,12,69,159,54,56,58,56,58,60,63,67,63,66,67,33,51,60,38,57,57,45,59,64,75,82,74,66,73,59,73,80,70,48,64,66,48,46,44,61,60,63,67
"10079",2,21,68,78,6,1,19,70,161,60,61,63,61,61,64,63,67,63,67,66,47,55,65,45,65,48,35,58,66,78,79,73,69,66,59,71,71,68,55,56,66,58,48,46,56,59,65,67
"10080",2,25,68,73,4,1,22,72,170,47,49,53,51,54,54,63,66,66,67,66,21,58,60,27,54,47,45,52,63,70,70,72,63,69,50,72,67,67,63,68,70,22,37,48,58,65,70,73
"10081",2,21,68,76,6,1,25,71,165,51,55,58,58,60,60,66,66,67,66,69,30,66,64,39,68,30,31,66,69,65,66,69,61,63,41,60,53,58,38,64,73,36,56,37,61,68,72,69
"10082",2,24,68,72,3,1,25,74,185,61,61,62,58,59,64,63,67,64,67,64,47,54,65,26,64,32,29,54,63,80,85,59,66,57,65,51,91,83,58,68,56,63,32,44,60,63,66,62
"10083",2,18,68,84,4,1,37,69,152,56,60,62,61,62,64,65,67,63,67,51,39,44,67,41,67,50,32,56,69,84,79,82,64,83,46,52,80,56,36,63,60,64,50,27,75,67,73,67
"10084",2,25,68,70,6,1,26,69,157,53,56,59,58,59,61,64,66,67,67,61,25,70,63,24,63,54,41,54,64,75,76,70,63,71,30,67,67,66,31,71,68,63,55,47,54,69,69,66
"10085",2,20,68,84,3,1,2,70,134,50,56,60,59,59,62,62,67,61,66,62,28,50,67,25,60,53,31,52,68,91,82,75,61,68,26,63,73,66,30,45,64,48,56,38,66,58,69,64
"10086",2,32,68,68,7,1,2,70,168,63,65,66,65,65,66,66,66,66,67,65,57,65,67,53,65,67,65,64,68,74,81,75,64,69,59,54,65,69,58,66,66,63,67,55,50,68,66,64
"10087",2,20,68,80,2,1,2,71,165,54,58,60,59,60,63,64,67,64,67,57,28,55,63,31,66,58,21,59,63,85,86,79,61,70,48,72,82,60,30,64,63,59,55,33,59,65,69,66
"10088",2,30,68,68,3,1,29,72,152,55,54,54,54,58,56,65,65,69,66,51,36,67,60,44,50,53,31,57,66,64,67,59,65,68,59,76,76,80,54,66,68,46,46,43,65,69,69,72
"10089",2,23,68,76,6,1,23,70,161,58,61,62,60,61,62,63,67,63,67,63,42,57,56,22,64,55,33,52,65,80,72,70,68,68,62,55,76,59,65,60,72,59,56,38,64,62,68,65
"10090",2,29,68,68,6,1,8,70,170,59,60,61,60,61,63,65,67,66,67,66,50,61,64,50,61,41,49,59,63,70,75,60,68,69,55,68,74,71,50,69,65,56,57,54,61,67,68,67
"10091",2,26,68,68,6,1,15,73,168,63,62,62,60,61,63,65,67,69,67,66,42,69,65,60,69,62,60,52,65,68,76,66,65,59,74,68,71,75,58,78,63,63,48,51,64,73,70,62
"10092",2,29,68,68,6,1,77,70,157,53,57,58,59,62,61,65,66,65,66,60,29,65,65,35,62,52,41,63,64,65,66,57,67,67,45,60,75,60,48,60,69,54,59,54,56,62,71,69
"10093",2,22,68,76,4,1,29,71,154,56,59,61,59,60,62,63,67,63,67,66,46,47,63,38,64,59,26,55,66,70,72,69,63,68,61,62,70,54,58,59,67,54,48,33,54,66,70,73
"10094",2,19,68,85,3,1,22,68,170,56,59,61,60,62,63,66,67,66,67,57,41,57,64,42,61,54,36,64,65,85,79,64,64,76,38,55,79,80,35,68,61,58,58,30,62,67,70,67
"10095",2,23,68,75,4,1,22,71,159,50,55,59,58,60,62,65,67,65,66,70,19,52,68,39,64,62,44,56,68,74,73,70,59,61,37,75,74,69,32,70,66,56,52,39,68,64,67,66
"10096",2,34,68,68,10,1,20,74,181,63,61,60,60,61,61,66,66,69,66,58,47,73,69,56,57,73,61,58,77,62,66,60,66,49,72,54,58,77,49,70,73,57,43,64,63,71,58,71
"10097",2,31,68,68,5,1,13,72,172,52,56,58,58,62,62,67,67,67,67,70,16,60,68,25,61,72,68,67,66,67,67,65,66,66,60,66,61,69,17,74,70,59,63,37,70,69,68,67
"10098",2,25,68,71,12,1,25,70,172,62,62,64,62,62,65,64,67,63,66,66,57,58,65,39,65,67,38,64,64,79,85,76,54,76,75,73,88,65,63,71,59,54,56,35,63,64,64,64
"10099",2,27,68,69,4,1,23,69,163,61,62,63,63,64,64,66,67,65,66,63,54,52,65,42,63,56,51,59,65,73,68,77,62,73,67,82,92,73,66,70,65,62,60,56,63,64,66,63
"10100",2,28,68,68,9,1,20,71,163,54,57,59,58,60,62,66,67,66,67,65,35,58,66,32,62,54,43,60,64,73,78,76,69,68,47,66,77,71,36,79,66,48,52,59,60,65,68,63
"10101",2,18,68,84,8,1,12,71,181,59,62,62,63,64,64,67,67,66,67,64,39,58,68,42,65,60,57,68,68,76,76,65,65,62,69,62,66,74,45,68,67,57,64,42,63,65,69,65
"10102",2,23,68,73,4,1,27,73,174,57,60,62,61,63,64,65,67,64,66,72,35,55,65,47,67,62,58,67,62,69,68,66,66,67,62,65,72,67,49,67,65,62,64,35,60,64,66,68
"10103",2,26,67,69,1,1,18,70,154,55,58,59,60,63,61,67,65,65,65,57,43,60,70,32,58,47,48,68,68,67,65,63,67,65,49,70,75,70,55,58,65,44,56,49,53,73,67,58
"10104",2,29,67,67,7,1,23,71,163,56,56,58,58,61,60,64,66,64,66,70,43,59,64,49,57,67,59,64,63,61,67,74,63,75,59,74,78,63,56,59,66,49,52,61,64,70,66,64
"10105",2,28,67,67,3,1,5,67,150,52,55,57,57,59,60,64,65,64,65,55,36,54,65,44,60,59,48,58,60,75,70,76,60,74,49,77,80,45,31,81,67,55,50,58,50,69,67,64
"10106",2,27,67,67,3,1,25,72,198,56,58,59,59,62,60,66,66,67,66,70,32,59,65,49,63,69,49,59,61,54,60,60,66,59,70,71,76,78,67,70,70,54,62,39,62,68,67,66
"10107",2,30,67,67,13,1,16,74,185,58,57,56,57,60,58,66,64,69,65,61,44,72,64,29,55,22,25,57,64,55,57,41,62,47,63,73,64,76,48,73,68,60,57,38,69,69,71,71
"10108",2,29,67,67,2,1,26,71,161,64,63,64,63,63,65,64,66,64,66,65,56,66,65,59,62,64,66,59,64,71,80,74,62,71,71,73,84,70,58,62,63,64,63,58,66,59,64,63
"10109",2,25,67,71,14,1,15,71,174,53,55,57,57,59,59,66,65,70,66,60,40,68,65,30,62,35,26,62,65,68,65,67,63,70,33,69,64,74,31,88,66,47,50,45,68,66,74,70
"10110",2,28,67,67,3,1,17,70,163,62,63,66,63,61,65,62,66,61,66,69,62,58,68,43,69,70,52,56,70,73,80,77,62,79,49,58,71,62,58,59,60,61,42,58,62,54,64,67
"10111",2,26,67,70,2,1,22,69,159,50,55,58,56,58,60,63,66,64,66,61,34,48,57,29,62,38,54,49,67,69,73,72,68,73,34,71,78,59,34,71,68,49,50,42,59,66,67,64
"10112",2,28,67,67,5,1,29,69,161,54,55,57,54,55,58,62,65,67,66,58,35,74,54,28,69,31,49,47,60,68,73,72,62,68,48,60,69,64,40,74,68,48,42,44,52,66,72,70
"10113",2,22,67,70,3,1,13,67,139,50,56,61,58,59,64,61,67,58,66,67,23,37,64,24,64,33,29,54,65,90,86,78,63,86,37,69,84,45,26,61,62,61,48,33,52,60,65,58
"10114",2,29,67,67,4,1,7,75,176,62,62,64,63,62,65,61,66,61,65,70,57,59,63,61,64,59,38,62,63,75,77,76,62,45,56,77,81,80,61,31,55,59,62,41,56,57,63,70
"10115",2,28,67,67,7,1,24,73,172,63,62,62,61,62,63,64,65,66,65,68,60,65,60,53,63,76,80,63,61,70,68,62,63,72,70,60,74,79,63,63,66,60,58,50,60,68,67,62
"10116",2,22,67,74,3,1,23,69,159,52,57,59,58,59,61,64,66,64,66,65,31,48,67,26,65,51,31,56,69,71,72,73,62,75,51,63,69,62,30,72,63,52,49,39,56,62,69,69
"10117",5,26,67,68,3,1,2,72,172,46,46,49,49,56,53,65,64,69,66,71,21,71,65,25,31,35,55,57,63,57,53,49,61,63,35,79,69,73,27,81,67,41,55,58,62,67,70,70
"10118",2,24,67,73,4,1,27,71,165,58,59,60,60,62,61,65,66,65,66,65,54,60,64,32,63,59,32,58,66,63,66,66,65,67,66,79,76,67,59,59,67,42,58,39,61,68,69,61
"10119",2,22,67,74,7,1,19,72,161,52,54,57,54,56,59,62,65,63,66,66,35,57,62,31,57,41,36,53,63,74,78,68,63,64,46,69,75,64,32,66,59,48,39,36,62,64,69,65
"10120",2,34,67,67,6,1,15,72,159,57,56,57,57,60,59,66,65,68,66,71,46,60,64,52,52,57,45,63,59,63,61,58,65,51,63,52,57,67,54,77,72,55,52,56,61,70,76,66
"10121",2,26,67,70,3,1,2,72,196,62,62,63,62,64,65,65,66,64,66,65,53,59,67,31,66,56,44,64,67,75,71,71,66,68,63,71,86,83,49,70,59,58,55,45,58,50,67,65
"10122",2,29,67,67,5,1,10,70,174,66,65,66,63,61,65,60,63,61,62,65,66,60,62,52,68,58,47,56,63,78,78,75,57,68,71,71,78,80,69,69,57,66,54,60,50,55,57,56
"10123",2,29,67,67,4,1,24,69,154,55,59,61,60,61,63,63,66,61,65,66,39,50,65,50,67,48,49,61,66,74,73,68,64,79,51,80,72,57,43,58,65,54,53,64,56,55,67,66
"10124",2,22,67,73,5,1,28,71,157,58,60,61,60,60,64,63,66,63,66,66,39,55,63,35,66,42,33,59,62,78,82,75,58,68,63,81,80,70,40,67,60,62,56,35,60,58,66,69
"10125",2,24,67,72,3,1,22,69,154,57,56,58,56,57,59,61,65,63,65,64,42,59,62,51,55,63,39,53,60,74,77,75,57,81,71,62,80,66,50,63,61,52,45,41,55,60,66,68
"10126",2,24,67,74,2,1,16,70,165,57,58,59,59,61,61,65,65,66,66,59,39,63,67,28,60,47,25,66,65,74,81,65,55,64,56,65,73,74,53,72,60,55,50,34,51,62,69,70
"10127",2,22,67,75,3,1,18,72,165,64,64,65,64,63,65,64,66,64,65,64,59,60,65,62,65,63,46,59,68,78,74,71,59,72,68,82,80,73,58,63,57,64,59,50,59,63,67,64
"10128",2,28,67,67,2,1,33,71,170,58,59,60,59,60,62,64,66,63,65,58,39,49,62,52,66,59,51,58,63,75,79,66,64,75,69,58,85,71,48,71,67,61,45,50,64,60,65,62
"10129",2,27,67,68,3,1,12,69,161,53,55,57,58,61,60,65,66,65,66,64,39,62,64,46,60,58,48,62,65,68,69,72,64,73,59,73,80,71,56,62,67,26,62,55,61,65,64,65
"10130",2,29,67,67,4,1,2,73,172,54,58,61,59,60,63,62,65,62,65,62,33,58,61,26,66,45,25,60,62,79,85,75,66,58,36,71,79,72,29,55,61,61,56,49,52,60,62,63
"10131",2,20,67,78,2,1,12,70,154,64,65,66,65,65,67,64,67,63,66,70,60,62,66,48,67,69,44,62,66,72,76,66,65,71,69,76,85,61,60,64,60,65,66,68,61,65,62,58
"10132",2,25,67,70,7,1,14,71,170,45,48,52,51,56,56,64,65,65,65,63,19,52,65,24,57,31,28,57,62,70,68,63,60,67,39,83,82,76,24,71,64,28,47,36,61,61,70,66
"10133",2,21,67,74,3,1,33,72,179,49,50,51,52,56,54,64,64,67,65,54,23,65,64,30,48,33,35,55,63,66,68,60,68,63,49,85,67,74,27,57,67,38,45,42,63,67,69,68
"10134",2,27,67,67,3,1,2,69,159,49,48,51,48,53,54,62,65,65,66,69,36,58,56,20,48,56,25,56,53,66,71,58,54,72,54,73,90,70,39,77,63,35,40,36,62,70,66,71
"10135",2,26,67,68,18,1,23,71,179,59,60,62,60,59,63,63,65,66,66,54,44,59,64,44,66,60,36,53,65,87,88,71,61,71,58,78,74,78,44,70,55,54,52,40,63,64,68,68
"10136",2,30,67,67,4,1,24,71,150,62,63,63,63,63,64,64,66,64,66,65,57,58,63,53,62,59,60,62,62,75,74,68,66,67,70,74,84,68,62,69,63,59,63,64,60,63,64,63
"10137",3,24,67,69,3,1,31,67,150,57,61,64,64,63,66,58,61,52,58,70,59,38,70,36,65,71,67,71,62,74,70,80,60,85,48,58,73,63,42,42,48,60,68,63,50,45,55,52
"10138",2,26,67,69,2,1,24,70,161,57,60,59,61,63,60,66,64,66,64,41,42,59,64,39,65,51,50,62,65,69,68,71,65,75,67,85,81,67,59,78,66,48,63,50,66,64,67,65
"10139",2,25,67,71,3,1,19,68,154,51,55,58,58,60,61,65,66,64,66,62,32,50,67,34,63,42,39,63,61,76,69,72,66,84,35,73,76,64,29,76,63,54,50,42,56,63,70,67
"10140",2,21,67,74,1,1,27,71,161,58,60,61,60,59,62,62,65,61,65,61,40,53,61,42,58,41,44,60,60,87,88,75,62,68,60,61,74,56,55,70,60,65,52,60,48,67,63,61
"10141",2,23,67,72,2,1,82,70,163,53,55,58,55,57,60,62,66,65,66,66,28,57,61,34,66,60,39,54,62,74,78,65,62,71,48,77,70,67,32,65,65,55,43,46,59,64,67,68
"10142",2,23,67,74,2,1,2,72,165,58,58,59,58,59,61,64,65,65,66,58,51,65,63,34,60,42,28,60,63,70,75,67,62,65,51,71,74,66,37,68,60,54,53,49,57,67,67,71
"10143",2,25,67,72,2,1,27,71,161,57,58,61,58,60,62,64,66,64,66,68,50,52,67,28,66,66,42,60,64,72,71,64,66,65,56,77,74,71,54,58,63,46,40,35,55,65,67,63
"10144",2,21,67,81,5,1,30,66,152,58,60,62,60,60,63,63,66,63,66,70,50,49,61,42,61,55,51,50,65,77,73,62,61,68,56,68,77,73,52,58,67,56,58,50,53,65,65,63
"10145",2,22,67,74,3,1,2,71,168,54,57,59,58,59,61,62,65,64,66,63,33,67,57,30,63,42,36,51,71,71,76,71,59,68,35,73,68,67,30,55,68,57,59,49,57,60,65,69
"10146",2,27,67,68,2,1,7,72,181,57,56,58,57,58,60,62,65,65,66,71,39,72,62,38,57,46,46,61,65,70,70,70,56,58,56,66,75,82,49,54,57,54,47,48,53,71,63,68
"10147",2,26,67,68,3,1,5,68,170,61,62,63,63,64,64,67,66,66,66,58,48,59,67,46,63,55,33,62,72,72,66,74,65,70,65,74,81,71,65,72,66,56,57,45,63,71,62,61
"10148",2,30,67,67,3,1,2,72,170,57,57,58,57,60,60,64,65,66,65,59,40,61,57,53,61,58,50,56,58,65,68,65,66,65,64,70,83,68,49,68,67,57,59,45,67,67,69,66
"10149",2,29,67,67,3,1,22,72,165,58,58,59,58,60,61,64,65,67,66,57,39,63,62,54,61,62,48,60,59,75,82,68,64,65,64,82,75,75,42,74,68,56,54,51,62,66,66,63
"10150",2,20,67,79,6,1,2,73,170,52,52,54,52,55,58,61,66,62,66,62,23,57,59,27,55,58,37,55,62,76,89,66,59,65,66,62,88,70,41,58,62,40,36,36,64,62,63,64
"10151",2,20,67,75,6,1,2,69,150,56,58,59,57,58,60,62,65,65,65,65,39,61,65,42,61,59,34,45,63,63,69,61,63,76,52,60,69,64,43,63,68,63,49,31,48,67,67,64
"10152",5,26,67,69,0,1,23,74,165,52,50,54,50,53,55,62,65,67,66,68,38,68,62,39,48,33,22,54,61,68,77,65,66,62,39,68,69,77,48,75,58,34,25,20,33,71,65,67
"10153",2,25,67,70,2,1,44,71,163,56,59,62,60,59,63,61,66,63,66,64,45,57,59,25,63,60,43,44,64,83,76,66,61,62,36,63,71,76,36,44,66,65,63,36,62,63,68,65
"10154",2,21,67,75,5,1,35,69,161,49,53,57,55,57,59,62,66,62,65,63,26,48,66,23,63,49,36,45,66,75,70,78,65,78,45,75,79,59,29,62,64,42,44,40,57,63,65,65
"10155",2,29,67,67,3,1,22,71,157,54,57,59,58,59,61,63,65,65,66,60,38,55,59,35,59,55,43,56,65,79,79,74,61,81,42,78,76,75,49,63,60,53,57,39,65,67,69,66
"10156",2,27,67,67,5,1,2,71,152,49,52,55,54,58,59,64,66,64,66,64,22,55,62,29,58,32,40,60,61,67,67,68,60,72,42,63,83,64,20,71,68,58,49,45,66,67,67,67
"10157",2,30,67,67,3,1,20,69,150,58,58,60,59,61,61,64,65,65,65,59,49,60,67,48,57,61,55,58,63,72,70,74,68,78,53,82,74,66,36,73,66,55,56,52,64,64,62,65
"10158",2,22,67,74,2,1,26,72,174,58,62,64,62,61,66,62,67,59,66,68,48,44,62,41,66,61,45,55,63,81,87,71,68,66,63,58,91,63,45,55,58,56,61,40,52,65,60,58
"10159",5,25,67,71,3,1,4,71,165,45,45,48,46,49,51,60,62,66,64,48,24,65,58,22,54,26,22,52,56,81,84,71,56,62,39,92,76,84,23,57,61,13,26,20,50,66,67,64
"10160",2,30,67,67,4,1,22,69,161,57,58,60,60,64,63,67,67,66,66,69,55,58,70,55,65,54,42,68,67,49,60,65,59,68,42,78,88,71,46,74,62,53,54,37,52,65,65,72
"10161",2,24,67,72,3,1,22,72,163,55,57,58,56,57,60,63,66,64,66,66,30,41,60,39,62,54,32,51,63,71,79,67,65,59,71,81,75,73,43,72,66,58,44,31,65,61,68,67
"10162",2,21,67,74,5,1,2,68,150,51,55,59,57,58,61,62,65,61,65,62,33,54,64,35,64,34,38,61,64,79,80,80,60,73,29,55,75,56,34,56,60,53,42,47,60,63,66,64
"10163",2,25,67,70,3,1,2,70,152,56,57,58,59,61,60,65,65,65,66,58,49,62,67,43,59,49,44,65,64,69,67,63,61,65,53,77,73,68,48,59,65,45,57,44,64,64,69,70
"10164",2,21,67,77,24,1,23,69,152,56,58,59,57,57,59,61,65,63,65,60,35,55,64,20,61,60,68,40,67,74,73,78,62,83,75,84,74,53,64,65,64,50,40,58,56,63,65,66
"10165",2,26,67,67,4,1,27,67,170,57,59,62,60,61,63,63,66,64,66,69,48,57,67,45,66,49,39,64,63,74,74,75,66,76,57,77,68,64,56,65,59,45,49,49,59,61,69,68
"10166",2,25,67,71,1,1,13,69,148,48,52,54,54,58,58,63,66,61,66,64,23,54,65,26,49,30,30,68,56,75,81,71,64,80,52,78,80,47,30,61,68,46,53,38,58,59,63,66
"10167",2,30,67,67,2,1,5,71,170,63,64,65,64,63,66,64,66,64,65,71,57,57,65,57,66,61,32,60,67,72,70,63,65,65,65,72,70,71,64,67,62,67,59,59,62,64,64,63
"10168",2,36,67,67,3,1,4,71,168,54,56,57,58,61,59,66,66,66,65,66,28,43,65,50,53,61,62,62,63,58,65,62,71,70,67,86,69,71,55,77,68,58,56,41,68,68,67,69
